Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
e115e178,ba05wvaw0117,Test,26706cce-e363-4cc3-85dd-ecc03f61a417,MMX,e115e178-c517-4245-b3bc-dd73f869340e,NA,https://axonsv.app.intel.com/apps/record-viewer/26706cce-e363-4cc3-85dd-ecc03f61a417,"['HW.CORR', 'HW', 'HW.ERR']"
05077c5c,jf04wvaw5356,PreTest,a5917261-6f1b-4d72-a27e-c38ff8ad0c24,MMX,05077c5c-dd26-47c8-9d66-263656f6b23d,22020774004,https://axonsv.app.intel.com/apps/record-viewer/a5917261-6f1b-4d72-a27e-c38ff8ad0c24,"['HW.CORR', 'HW']"
a6371d3e,ba05wvaw0118,Test,3f3f9e97-18d4-42ce-8998-8d10fb5f34d2,MMX,a6371d3e-2f21-43a2-8565-178ebc4c87fd,14024167537,https://axonsv.app.intel.com/apps/record-viewer/3f3f9e97-18d4-42ce-8998-8d10fb5f34d2,"['HW.ERR', 'HW.CORR', 'HW']"
f4c9dbe4,jf04wvaw5356,PreTest,,MMX,f4c9dbe4-ac8a-4e1a-9dc9-3f166191c038,22020774004,,[]
122b9abb,ba05wvaw0163,Test,5b7a0d9a-c720-453d-93db-8e022b987dfd,CXL,122b9abb-a4b1-4924-b76c-6358e2499499,14024172825,https://axonsv.app.intel.com/apps/record-viewer/5b7a0d9a-c720-453d-93db-8e022b987dfd,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
951e6613,jf04wvaw5356,PreTest,,MMX,951e6613-f942-44f1-92c4-aa470f917326,22020774004,,[]
a1fe3878,ba05wvaw0117,Test,c590c555-1bf8-4731-8460-620b5a497d03,MMX,a1fe3878-6690-4c50-9e98-4e00ab0ffee6,NA,https://axonsv.app.intel.com/apps/record-viewer/c590c555-1bf8-4731-8460-620b5a497d03,"['HW.ERR', 'HW.CORR', 'HW']"
4ba2c7a4,jf04wvaw5356,PreTest,,MMX,4ba2c7a4-a477-41fd-b6bb-4e67363024cb,22020774004,,[]
30e0df12,jf04wvaw5356,PreTest,,MMX,30e0df12-5b66-4eb1-b204-109eed851e29,22020774004,,[]
1cb0a92b,ba05wvaw0118,PostTest,b37628b3-16ed-4b20-a7a8-c617aaf3cfdd,MMX,1cb0a92b-b66f-4636-b811-0ec027911c0c,NA,https://axonsv.app.intel.com/apps/record-viewer/b37628b3-16ed-4b20-a7a8-c617aaf3cfdd,"['SW.FW', 'HW']"
