Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
c5a31d9c,ba05wvaw0286,PreTest,,CI_GNR_D_DF,c5a31d9c-808a-4f86-854c-3f1e7f0a37dd,NA,,[]
284b0eed,ba05wvaw0266,PreBoot,,CI_GNR_D_DF,284b0eed-7b4c-41b4-b5d4-35fc54efc2cc,NA,,[]
c26ca51c,ba05wvaw0274,Test,,Concurrency,c26ca51c-ab64-47ab-a3aa-98ac673a0918,NA,,[]
6c23ea07,ba05wvaw0274,Test,,Concurrency,6c23ea07-f7b2-4309-a56b-1f25f0d021fa,NA,,[]
f1ed6969,ba05wvaw0250,Test,a7b28fd2-c85e-44e0-8c72-a4226c8b1e05,PM,f1ed6969-5a08-42ed-8d4b-68a10b2eb210,NA,https://axonsv.app.intel.com/apps/record-viewer/a7b28fd2-c85e-44e0-8c72-a4226c8b1e05,"['HW.ERR', 'HW', 'HW.CORR']"
7e99e788,ba05wvaw0274,PreTest,,Concurrency,7e99e788-6ed5-4e81-a49b-eb6c98c00bdc,NA,,[]
23f1464b,ba05wvaw0252,PreTest,,PM,23f1464b-c702-4a55-a0a5-318baed80c0b,NA,,[]
4e559b67,ba05wvaw0274,PreTest,,Concurrency,4e559b67-a467-4aeb-9731-00018f15aeb7,NA,,[]
fd9bc210,ba05wvaw0270,RebootStation,,Concurrency,fd9bc210-f8a4-4175-97b7-891d40f71c87,NA,,[]
13419dec,ba05wvaw0274,RebootStation,,Concurrency,13419dec-8ac0-4266-baa6-a44052f253c0,NA,,[]
60acbb57,ba05wvaw0276,PreTest,,CI_GNR_D_DF,60acbb57-4013-4964-a6f2-cc08eee80dfa,NA,,[]
573de4d7,ba05wvaw0252,PreTest,,PM,573de4d7-8dbc-4842-87f3-a46163b58b6a,NA,,[]
50836f41,ba05wvaw0287,PreTest,,Concurrency,50836f41-4345-46a1-892c-b325c9ce3532,NA,,[]
0b2eba78,ba05wvaw0287,PreTest,,Concurrency,0b2eba78-4184-4321-bc60-f20a3dffe8c1,NA,,[]
58d98e86,ba05wvaw0274,PreTest,,Concurrency,58d98e86-436d-4ee6-983c-0ac7b6784de2,NA,,[]
0565c079,ba05wvaw0290,PreTest,,ci_gnrd_es2,0565c079-f378-4e77-b064-16f21084f352,NA,,[]
3ab8f851,ba05wvaw0270,RebootStation,,PCIe,3ab8f851-dbd6-477f-b316-c8a3e116b8e0,NA,,[]
ef9eb3c8,ba05wvaw0270,RebootStation,,PCIe,ef9eb3c8-81da-4c10-865c-21ab74b9affe,NA,,[]
8620f50d,ba05wvaw0250,RebootStation,,Mesh,8620f50d-62a0-4c95-aed3-644852f77292,NA,,[]
b4a4f011,ba05wvaw0250,RebootStation,,Mesh,b4a4f011-54d4-412a-b663-6b7b09665e17,NA,,[]
3e445663,ba05wvaw0250,RebootStation,,Mesh,3e445663-5543-44ec-b753-99609e9d4f6c,NA,,[]
