Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
5c994569,ba05wvaw0298,Test,,Memory,5c994569-1b41-47d3-bb0a-ccbc91cb40d4,NA,,[]
6ac03721,ba05wvaw0290,Test,ac66128d-c485-4c92-a0c4-29081df84ec2,Mesh,6ac03721-d146-40af-91f9-7e59f7da33b8,NA,https://axonsv.app.intel.com/apps/record-viewer/ac66128d-c485-4c92-a0c4-29081df84ec2,"['HW.CORR', 'HW.ERR', 'HW']"
430fa315,ba05wvaw0224,PreTest,,IIO_Matrix,430fa315-1fc3-450b-9b24-5dd3178dd88d,NA,,[]
0e449fe5,ba05wvaw0922,PreTest,,CI_GNRD_XCCp,0e449fe5-054d-471e-8bee-9735c366bcf6,NA,,[]
469242be,Manual_Execution,Test,,RAS,469242be-297b-4e53-a1b6-c1250fe092e9,16027201170,,[]
7942c06c,ba05wvaw0224,PreTest,,IIO_Matrix,7942c06c-ca62-42b8-be76-e45fdca59f5e,NA,,[]
6966f74c,ba05wvaw0224,PreTest,,IIO_Matrix,6966f74c-3cfb-4298-aa3e-4c62913aa34b,NA,,[]
8c0ddf9c,ba05wvaw0273,PreBoot,,Reset,8c0ddf9c-165b-4966-869d-fd4b6822f0c9,NA,,[]
a102d825,ba05wvaw0273,PreBoot,,Reset,a102d825-d069-4d7b-82ce-9a952f6927c5,NA,,[]
f8a9be97,ba05wvaw0273,PreBoot,,Reset,f8a9be97-283c-4ddb-8dbc-251d3bac8082,NA,,[]
0aeafc21,ba05wvaw0224,PreBoot,,IIO_Matrix,0aeafc21-58be-48cf-9fa7-baf324d2af65,NA,,[]
6853a343,ba05wvaw0247,PreBoot,,MMX,6853a343-407d-4f24-a692-6ba16ddd3479,NA,,[]
bdc993d6,ba05wvaw0247,PreBoot,,MMX,bdc993d6-9cc6-47df-acfc-da84c0e8f630,NA,,[]
d78e3382,ba05wvaw0922,PreTest,,CI_GNRD_XCCp,d78e3382-57ce-4367-a003-b001988dae4f,NA,,[]
bf844400,ba05wvaw0247,PreBoot,,MMX,bf844400-6bcf-4d9c-aec6-77a2b3e8787d,NA,,[]
cbfdce72,ba05wvaw0252,PreBoot,,MMX,cbfdce72-bd11-4c82-be02-cf3997fad47f,NA,,[]
d6244484,ba05wvaw0247,RebootStation,,MMX,d6244484-3bee-4382-b1ef-ea129080b1e3,NA,,[]
07d6c5cf,ba05wvaw0252,PreBoot,,MMX,07d6c5cf-5356-4a62-aabd-87504798ce12,NA,,[]
4d7d8942,ba05wvaw0276,Test,,NAC,4d7d8942-c8c5-4973-87f9-85208e816d3c,NA,,[]
9997f275,ba05wvaw0247,PreBoot,,MMX,9997f275-dbb0-4c43-ac1b-ce0830a378d2,NA,,[]
44ce8bab,ba05wvaw0252,PreBoot,,MMX,44ce8bab-1649-48ab-9181-ebb5ca678d91,NA,,[]
25af2df7,ba05wvaw0247,PreBoot,,MMX,25af2df7-1061-4dec-aee9-a43eecd428f0,NA,,[]
ab81a034,ba05wvaw0273,PreBoot,,Reset,ab81a034-fad4-4fb6-9c2f-b83f6a05d57c,NA,,[]
39b91278,ba05wvaw0252,PreBoot,,MMX,39b91278-c8b3-4360-8edf-dea845a1ddcf,NA,,[]
f81110bf,ba05wvaw0244,Test,1a4ce9a6-7d44-4487-a701-1a6cb960237b,Vtd,f81110bf-1ea5-4f77-9cf7-6d2c595ed138,NA,https://axonsv.app.intel.com/apps/record-viewer/1a4ce9a6-7d44-4487-a701-1a6cb960237b,"['HW.ERR', 'HW.CORR', 'HW']"
e3b2c691,ba05wvaw0224,PreTest,,IIO_Matrix,e3b2c691-f1a9-46a1-96ff-1b5064ef603a,NA,,[]
83bfa61c,Manual_Execution,Test,,RAS,83bfa61c-670b-4e79-8b37-cdaee8c72b4a,NA,,[]
ce0e3470,ba05wvaw0275,PreBoot,,CI_GNRD_XCCp,ce0e3470-456b-40ba-b6a6-135fe247afaf,NA,,[]
e3cfa916,ba05wvaw0273,PreBoot,,Reset,e3cfa916-7651-4c1a-878f-c34bca99086a,NA,,[]
0bcc863b,ba05wvaw0224,PreTest,,IIO_Matrix,0bcc863b-5dad-4d7d-83fe-5c08ea5451c6,NA,,[]
8bdc2a3e,ba05wvaw0244,Test,0b4998bb-b6b2-4540-a44c-5a1ad74c87e4,Vtd,8bdc2a3e-97dc-48a3-9c4d-bfa4082706d4,NA,https://axonsv.app.intel.com/apps/record-viewer/0b4998bb-b6b2-4540-a44c-5a1ad74c87e4,"['HW.ERR', 'HW.CORR', 'HW']"
fe6622c1,ba05wvaw0279,Test,49c7f8eb-d588-4149-9829-d8379171424b,Mesh,fe6622c1-1488-4422-91a7-e4f8db4d97b0,NA,https://axonsv.app.intel.com/apps/record-viewer/49c7f8eb-d588-4149-9829-d8379171424b,"['HW.ERR', 'HW.CORR', 'HW']"
906dab93,ba05wvaw0247,RebootStation,,MMX,906dab93-a275-4cfe-9510-26ff76fbf957,NA,,[]
12483095,ba05wvaw0224,Test,,IIO_Matrix,12483095-1fd1-4d81-9786-ada4f6485651,NA,,[]
c475240c,ba05wvaw0224,PreTest,,IIO_Matrix,c475240c-d6f4-4cd3-83e0-603c3a2a003e,NA,,[]
4d149d48,ba05wvaw0244,Test,6df5fb75-f301-4f37-b9ff-b8c8d31325a0,Vtd,4d149d48-7de3-4541-ba0e-9927996b4f27,NA,https://axonsv.app.intel.com/apps/record-viewer/6df5fb75-f301-4f37-b9ff-b8c8d31325a0,"['HW', 'HW.ERR', 'HW.CORR']"
723734b9,ba05wvaw0224,PreTest,,IIO_Matrix,723734b9-a349-46d8-a9e2-590c996c564a,NA,,[]
7aae8ef2,ba05wvaw0244,Test,46a1cf98-ad00-48d3-9fcd-88bb52ec31cb,Vtd,7aae8ef2-65ae-4062-8dad-587bc04b3fa2,NA,https://axonsv.app.intel.com/apps/record-viewer/46a1cf98-ad00-48d3-9fcd-88bb52ec31cb,"['HW.ERR', 'HW.CORR', 'HW']"
42bdde97,ba05wvaw0290,Test,e5577b46-ee36-4603-a7fa-12c91894a0f7,RDT_Mesh,42bdde97-3287-49e0-9726-06e5ba7d1086,NA,https://axonsv.app.intel.com/apps/record-viewer/e5577b46-ee36-4603-a7fa-12c91894a0f7,"['HW.ERR', 'HW', 'HW.CORR']"
e3dbeeab,ba05wvaw0252,PreTest,,MMX,e3dbeeab-934c-4367-86eb-47f136643795,NA,,[]
5d569dc0,ba05wvaw0252,PreTest,,MMX,5d569dc0-0376-4fd4-b701-9fe0714ad6a9,NA,,[]
