0,1,2,3,4,5,6
[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0', 'LOCK Hard Hang, did not return to idle in 1s']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
[],[],"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9', 'LOCK Hard Hang, did not return to idle in 1s']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9', 'LOCK Hard Hang, did not return to idle in 1s']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
[],[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9', 'LOCK Hard Hang, did not return to idle in 1s']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
['Jumpers J5562 and J5563 set to 1-2 which enables a0_debug_strap. This is not POR and could cause issues with DRNG. Uninstall the jumpers if this is an issue.'],[],"['uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",['Corrected global error dev4_co_sts from uncore.pi5.pxp0.rp2'],[],,
[],[],"['corerrsts_msm.advisory_non_fatal_error_status', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
[],[],['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0'],"['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'corerrsts_msm.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
,,,,,,
['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0'],"['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x0'],"['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
,,,,,,
,,,,,,
['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!'],[],['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x9'],"['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],"['Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x4', 'Merge Bank6-Punit signaled an MCA to Ubox; Check mc_status of MCA BANKID:6 and  MCA BANK_INDEX:0x4']","['PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)', 'PUNIT ERROR ( mcacod:0x402 desc:Pcode Error)( mscod:0x1400 desc: MCA_HPM_MSG_SEND_TIMEOUT)', 'PUNIT ERROR ( mcacod:0x402 desc:Punit Error)( mscod:0x10 desc: IERR_GENERIC)']","['msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_mbx_error_sts.mbx_overflow', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr', 'msm_global_status_ctrl_reg.global_viral: Global Viral Crashlog Trigger along with IERR assertion from PUNIT', 'msm_global_status_ctrl_reg.general_mca: oobmsm saw that CPU has logged an MCA', 'msm_global_status_ctrl_reg.ierr: oobmsm saw that CPU has logged an ierr']",[],[]
,,,,,,
"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!']",[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
"['socket0.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'socket1.io0.uncore.hwrs.gpsb.poc_straps.bist_enable is not 1!', 'Jumpers J5562 and J5563 set to 1-2 which enables a0_debug_strap. This is not POR and could cause issues with DRNG. Uninstall the jumpers if this is an issue.']",[],"['uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow', 'uncersts_msm.received_an_unsupported_request: OOBMSM recieved an unsupported request', 'corerrsts_msm.advisory_non_fatal_error_status', 'uncersts_oob.received_an_unsupported_request', 'corerrsts_oob.advisory_non_fatal_error_status', 'msm_mbx_error_sts.mbx_overflow']",[],[],,
